Id,Address,Latitude,Longitude,Time,Deaths_and_Injuries,Vehicles
3580,臺南市善化區北仔店231號前路口,23.13675000000 ,120.30771000000 ,106年02月22日 17時16分00秒,死亡0;受傷1,行人-人;普通重型-機車
3581,臺南市新營區新東里東泰路77號前0.0公尺,23.31839700000 ,120.32668800000 ,106年02月22日 17時18分00秒,死亡0;受傷1,普通重型-機車;自用-小客車;自用-小客車
3582,臺南市仁德區文德路,22.94570000000 ,120.25073000000 ,106年02月22日 17時35分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3583,臺南市中西區健康路一段158號前0.0公尺,22.98132646379 ,120.20758767347 ,106年02月22日 17時54分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小客車
3584,臺南市新營區民權里信義街,23.31178000000 ,120.31173000000 ,106年02月22日 17時57分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3585,臺南市仁德區中山路618號前,22.97172082267 ,120.25103574938 ,106年02月22日 18時00分00秒,死亡0;受傷1,自用-小客車;自用-小客車
3586,臺南市永康區國道1號 319公里200.0公尺處南向內側,23.02598000000 ,120.25705000000 ,106年02月22日 18時05分00秒,死亡0;受傷2,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用);民營客運-大客車;乘客-人
3587,臺南市北區和緯路,22.99947000000 ,120.20301000000 ,106年02月22日 18時15分00秒,死亡0;受傷1,遊覽車-大客車;普通重型-機車
3588,臺南市新營區新東里東興十街,23.31875413211 ,120.32380941610 ,106年02月22日 18時21分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3589,臺南市左鎮區臺20 26公里500.0公尺處西向內側快,23.07012007715 ,120.37757380668 ,106年02月22日 18時22分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用)
3590,臺南市安定區海寮137-15號北側路口,23.12176000000 ,120.23727000000 ,106年02月22日 18時35分00秒,死亡0;受傷2,普通重型-機車;自用-小客車;普通重型-機車
3591,臺南市南區機場路905號前0.0公尺,22.95489541327 ,120.21666918206 ,106年02月22日 18時45分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3592,臺南市中西區府前路,22.99233000000 ,120.20555000000 ,106年02月22日 18時46分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3593,臺南市仁德區仁愛里大同路三段,22.95897835502 ,120.21723244550 ,106年02月22日 18時50分00秒,死亡0;受傷1,自用-小客車;大型重型1(550C.C.以上)-機車
3594,臺南市安南區四草大橋上北向南38號水銀燈處,23.04698000000 ,120.18477000000 ,106年02月22日 18時50分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3595,臺南市將軍區南19線5.2公里處,23.19923803936 ,120.15829471871 ,106年02月22日 19時00分00秒,死亡0;受傷2,行人-人;普通重型-機車
3596,臺南市北區東豐路,23.00144484060 ,120.22907739118 ,106年02月22日 19時15分00秒,死亡0;受傷1,普通重型-機車;計程車-小客車
3597,臺南市東區東門路一段前0.0公尺,22.98869568766 ,120.21238984339 ,106年02月22日 19時45分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3598,臺南市仁德區中正路一段與保學路口,22.91989500000 ,120.23409600000 ,106年02月22日 20時09分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3599,臺南市北區北成路,23.01940875970 ,120.20305946798 ,106年02月22日 20時27分00秒,死亡0;受傷1,自用-小客車;自用-小客車
3600,臺南市北區北忠街,23.00021156751 ,120.20692464802 ,106年02月22日 21時15分00秒,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人
3601,臺南市安平區安平路65號前0.0公尺,22.99940158728 ,120.16602737607 ,106年02月22日 21時30分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3602,臺南市下營區南68線與中山路1段413巷口,23.23908679197 ,120.27035258375 ,106年02月22日 22時23分00秒,死亡0;受傷1,自用-小客車;自用-小客車;乘客-人
3603,臺南市佳里區延平路197號前南向快車道,23.15879742270 ,120.17860051345 ,106年02月22日 22時45分00秒,死亡0;受傷1,普通重型-機車
3604,臺南市善化區小新里成功路前0.0公尺,23.12935023573 ,120.31062286600 ,106年02月22日 23時15分00秒,死亡0;受傷1,普通重型-機車
3605,臺南市永康區復興路前0.0公尺,22.99858411334 ,120.24019792672 ,106年02月22日 23時50分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3606,臺南市仁德區仁德交流道東側北上便道,22.94570000000 ,120.25073000000 ,106年02月23日 02時30分00秒,死亡0;受傷1,普通重型-機車
3607,臺南市善化區國道3號 344公里500.0公尺處南向中線,23.13231000000 ,120.29657000000 ,106年02月23日 03時45分00秒,死亡0;受傷1,自用-小客車;自用-小貨車(含客、貨兩用)
3608,臺南市永康區中正二街與正南三路,23.03048700000 ,120.23527950000 ,106年02月23日 05時28分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3609,臺南市北區鹽水溪橋上,23.01891190592 ,120.19291742548 ,106年02月23日 05時40分00秒,死亡0;受傷2,自用-小客車;自用-小客車;乘客-人
3610,臺南市玉井區臺84線與臺20線35.7公里處路口,23.12364000000 ,120.46033000000 ,106年02月23日 06時44分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3611,臺南市歸仁區長榮路一段557號前0.0公尺,22.90994250765 ,120.27765986081 ,106年02月23日 06時50分00秒,死亡0;受傷1,普通重型-機車
3612,臺南市歸仁區沙崙二甲16號,22.94055000000 ,120.30959000000 ,106年02月23日 07時11分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3613,臺南市佳里區忠孝路與延平路路口,23.16538800000 ,120.17819700000 ,106年02月23日 07時33分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3614,臺南市安定區海寮9號前,23.09725000000 ,120.21101000000 ,106年02月23日 07時41分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3615,臺南市永康區中華西街137號前0.0公尺,23.01551075881 ,120.22596289148 ,106年02月23日 07時45分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車;自用-小客車
3616,臺南市新化區台19甲40K處路口,23.02398797469 ,120.30874976702 ,106年02月23日 07時45分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3617,臺南市永康區西灣里永大路二段369號前0.0公尺,23.01108090452 ,120.26301150153 ,106年02月23日 07時55分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3618,臺南市歸仁區南興里保興街,22.97056000000 ,120.27656000000 ,106年02月23日 07時58分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
3619,臺南市北區北門路二段前0.0公尺,23.00516559390 ,120.21404730687 ,106年02月23日 08時25分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3620,臺南市中西區忠義路二段,22.99734345633 ,120.20450033843 ,106年02月23日 09時02分00秒,死亡0;受傷1,普通輕型-機車;普通輕型-機車
3621,臺南市新化區北勢里中正路前0.0公尺,23.05727014869 ,120.29798418039 ,106年02月23日 09時05分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3622,臺南市佳里區臺19線與南24線口,23.19101624664 ,120.18135366780 ,106年02月23日 09時15分00秒,死亡0;受傷1,普通重型-機車
3623,臺南市新化區東榮里中興路685巷51號前0.0公尺,23.03225823980 ,120.31291922592 ,106年02月23日 09時24分00秒,死亡0;受傷1,營業用-小貨車(含客、貨兩用);腳踏自行車-慢車
3624,臺南市安平區安平路612號前0.0公尺,22.99879947628 ,120.16893803220 ,106年02月23日 09時25分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3625,臺南市永康區大橋里大橋三街,23.01973509356 ,120.22668143728 ,106年02月23日 09時30分00秒,死亡0;受傷2,普通輕型-機車;普通重型-機車
3626,臺南市佳里區(營頂高分9右2右7)電桿前未命名道路路口,23.16550000000 ,120.17683000000 ,106年02月23日 09時50分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3627,臺南市關廟區關廟里正義街36號前0.0公尺,22.96153528643 ,120.32547855205 ,106年02月23日 09時58分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3628,臺南市東區北忠街,23.00021156751 ,120.20692464802 ,106年02月23日 10時48分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3629,臺南市永康區正強里正強街,23.02958012436 ,120.25162362384 ,106年02月23日 11時05分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3630,臺南市安定區,23.12176000000 ,120.23727000000 ,106年02月23日 11時10分00秒,死亡0;受傷1,租賃車-小客車;普通重型-機車
3631,臺南市中西區文賢路,23.00440108579 ,120.19371456530 ,106年02月23日 11時17分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3632,臺南市學甲區過港子2-1號前,23.24876307706 ,120.16707755960 ,106年02月23日 11時23分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3633,臺南市南區西門路一段,22.97981364212 ,120.19766259436 ,106年02月23日 11時40分00秒,死亡0;受傷1,普通重型-機車
3634,臺南市仁德區文華路三段與民安路,22.96784289591 ,120.24259712347 ,106年02月23日 11時58分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3635,臺南市佳里區中山路與林園街口,23.16574800000 ,120.17799450000 ,106年02月23日 12時40分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3636,臺南市新市區永就里中華路56號前0.0公尺,23.06538152011 ,120.29320884442 ,106年02月23日 13時18分00秒,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用)
3637,臺南市仁德區仁義一街106號,22.97029054732 ,120.25442549126 ,106年02月23日 13時37分00秒,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用)
3638,臺南市新化區南170 2公里東向一般,23.03496464765 ,120.29048462465 ,106年02月23日 14時45分00秒,死亡0;受傷1,計程車-小客車;普通重型-機車
3639,臺南市南區永華路一段118號前0.0公尺,22.98781697198 ,120.19365507591 ,106年02月23日 15時25分00秒,死亡0;受傷1,普通重型-機車
3640,臺南市新市區三舍里復興路前0.0公尺,23.08748253550 ,120.29534951361 ,106年02月23日 15時33分00秒,死亡0;受傷1,普通重型-機車
3641,臺南市永康區中山南路301號前0.0公尺,23.01673559701 ,120.23764316833 ,106年02月23日 15時40分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3642,臺南市東區長榮路二段前0.0公尺,22.99057411070 ,120.22087335680 ,106年02月23日 15時50分00秒,死亡0;受傷1,計程車-小客車;普通重型-機車
3643,臺南市安南區安西一街,23.03113303501 ,120.20793658341 ,106年02月23日 16時14分00秒,死亡0;受傷1,自用-小客車;自用-小客車
3644,臺南市新營區民權里民治路61號前0.0公尺,23.31050166389 ,120.31196982001 ,106年02月23日 16時30分00秒,死亡0;受傷1,普通重型-機車;腳踏自行車-慢車
3645,臺南市鹽水區,23.32009000000 ,120.26652000000 ,106年02月23日 16時40分00秒,死亡0;受傷1,自用-小客車;行人-人
3646,臺南市玉井區中華路154號前,23.12218123175 ,120.46395588482 ,106年02月23日 16時52分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
3647,臺南市山上區178 26公里200.0公尺處北向內側,23.10249200780 ,120.35355648534 ,106年02月23日 17時00分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3648,臺南市鹽水區台19線與南72線路口,23.27246740106 ,120.24711096878 ,106年02月23日 17時11分00秒,死亡0;受傷1,民營客運-大客車;普通重型-機車
3649,臺南市新營區民生里民生路47號前0.0公尺,23.30658392922 ,120.30881022356 ,106年02月23日 17時15分00秒,死亡0;受傷1,普通輕型-機車;自用-小客車
3650,臺南市學甲區171 6公里300.0公尺處西向路肩,23.23293758981 ,120.18008341709 ,106年02月23日 17時15分00秒,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車
3651,臺南市永康區東橋里中正路前0.0公尺,23.03285062210 ,120.24655943588 ,106年02月23日 17時30分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3652,臺南市官田區官田里93號,23.18655283598 ,120.33922272657 ,106年02月23日 17時33分00秒,死亡0;受傷1,普通輕型-機車;自用-小客車
3653,臺南市永康區三民里永安路前0.0公尺,23.04913562139 ,120.24113620289 ,106年02月23日 18時00分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3654,臺南市白河區中山路與富民路口,23.34540600000 ,120.41235000000 ,106年02月23日 18時25分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);自用-小客車;乘客-人
3655,臺南市永康區埔園里龍埔街,23.03501509170 ,120.25630046942 ,106年02月23日 18時30分00秒,死亡0;受傷1,行人-人;自用-小客車
3656,臺南市安定區大同115-5號南側路口,23.12176000000 ,120.23727000000 ,106年02月23日 18時50分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3657,臺南市中西區南門路46-5號前0.0公尺,22.98529948765 ,120.20409838245 ,106年02月23日 18時53分00秒,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人
3658,臺南市佳里區青年街269號前,23.16664674873 ,120.17465340421 ,106年02月23日 19時30分00秒,死亡0;受傷1,腳踏自行車-慢車
3659,臺南市永康區大橋三街與大橋三街261巷,23.02170300000 ,120.22972650000 ,106年02月23日 19時35分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3660,臺南市歸仁區大明二街與中正北路口,22.97740419767 ,120.29691161115 ,106年02月23日 20時03分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
3661,臺南市南區濱南路前0.0公尺,22.96164180256 ,120.18388572544 ,106年02月23日 20時05分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3662,臺南市北區長榮路,22.99947000000 ,120.20301000000 ,106年02月23日 21時05分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3663,臺南市北區中華北路二段266號前0.0公尺,23.02165053671 ,120.20521222079 ,106年02月23日 21時10分00秒,死亡0;受傷2,普通重型-機車;普通輕型-機車
3664,臺南市北區林森路三段185號前0.0公尺,23.00698817846 ,120.22417485761 ,106年02月23日 21時50分00秒,死亡0;受傷1,普通重型-機車
3665,臺南市永康區中山北路前0.0公尺,23.02681198039 ,120.25919877646 ,106年02月23日 21時50分00秒,死亡0;受傷1,自用-小客車;腳踏自行車-慢車
3666,臺南市中西區中正路,22.99429685263 ,120.19234707132 ,106年02月23日 21時55分00秒,死亡0;受傷3,普通重型-機車;普通輕型-機車;乘客-人
3667,臺南市中西區府前路,22.99233000000 ,120.20555000000 ,106年02月23日 23時00分00秒,死亡0;受傷1,普通重型-機車
3668,臺南市龍崎區182 27公里300.0公尺處東向外側,22.96560670227 ,120.35958535889 ,106年02月23日 23時28分00秒,死亡0;受傷2,普通重型-機車;乘客-人
3669,臺南市永康區永大路二段723巷與永福街,23.01992316518 ,120.26192298834 ,106年02月24日 01時50分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3670,臺南市歸仁區八甲里大仁六街,22.97308514920 ,120.29818758477 ,106年02月24日 06時03分00秒,死亡0;受傷1,普通重型-機車;營業用-小貨車(含客、貨兩用)
3671,臺南市新市區新和里銘傳街,23.07414600000 ,120.29117550348 ,106年02月24日 06時23分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3672,臺南市北區文賢路680巷前0.0公尺,23.01048030316 ,120.19467846954 ,106年02月24日 06時55分00秒,死亡0;受傷2,普通輕型-機車;普通重型-機車
3673,臺南市中西區民族路二段240號前0.0公尺,22.99721831586 ,120.20142878657 ,106年02月24日 07時30分00秒,死亡0;受傷1,普通重型-機車;腳踏自行車-慢車
3674,臺南市仁德區仁德里中正路二段1099號前0.0公尺,22.96770082071 ,120.25281554954 ,106年02月24日 07時33分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3675,臺南市中西區城隍街,22.99134231429 ,120.20895563098 ,106年02月24日 07時55分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3676,臺南市永康區中興里忠孝路168-1號前0.0公尺,23.00575824895 ,120.24042355208 ,106年02月24日 08時00分00秒,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用)
3677,臺南市東區小東路198巷24弄前0.0公尺,22.99908952884 ,120.22685860605 ,106年02月24日 08時35分00秒,死亡0;受傷1,普通重型-機車;腳踏自行車-慢車
3678,臺南市北區文成路,23.01306350311 ,120.20467977949 ,106年02月24日 08時40分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3679,臺南市新營區中營里開元路6-2號前0.0公尺,23.30737451512 ,120.32312371608 ,106年02月24日 08時50分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3680,臺南市永康區自強路,23.02388550000 ,120.24542475000 ,106年02月24日 08時58分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3681,臺南市永康區甲頂里中華路901號前0.0公尺,23.02099017981 ,120.22229309406 ,106年02月24日 09時07分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3682,臺南市北區東豐路451巷前0.0公尺,23.00289642432 ,120.22750541117 ,106年02月24日 10時00分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3683,臺南市鹽水區1-7號前(台19線上),23.24942146377 ,120.25385798470 ,106年02月24日 10時07分00秒,死亡0;受傷1,腳踏自行車-慢車;租賃車-小客車
3684,臺南市北區北忠街138號前0.0公尺,23.00008925368 ,120.20741776825 ,106年02月24日 12時00分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3685,臺南市善化區胡厝里烏橋中路前0.0公尺,23.12511870250 ,120.26917343031 ,106年02月24日 12時00分00秒,死亡0;受傷1,普通重型-機車
3686,臺南市柳營區台一線急水溪橋南端,23.29561604690 ,120.32413615159 ,106年02月24日 12時05分00秒,死亡0;受傷1,自用-小客車;營業用-大貨車;其他特種車-特種車
3687,臺南市中西區衛民街,22.99355100000 ,120.20701725000 ,106年02月24日 12時10分00秒,死亡0;受傷1,普通輕型-機車
3688,臺南市佳里區延平路與義民街路口,23.16168000000 ,120.17829600000 ,106年02月24日 12時30分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3689,臺南市佳里區忠孝路與南19線口,23.16551283040 ,120.17656506112 ,106年02月24日 12時37分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3690,臺南市新化區中正路369巷口,23.03457928643 ,120.30833744074 ,106年02月24日 12時40分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車;普通重型-機車
3691,臺南市佳里區安南路與四維二街路口,23.15183400000 ,120.17648250000 ,106年02月24日 12時45分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3692,臺南市山上區山上國中旁產業道路與防汛道路口,23.10308000000 ,120.35271000000 ,106年02月24日 13時40分00秒,死亡0;受傷1,自用-小客車;自用-小客車;乘客-人
3693,臺南市安定區新吉里國8側車道前0.0公尺,23.08592000000 ,120.20391000000 ,106年02月24日 13時45分00秒,死亡0;受傷1,普通重型-機車;營業用-大貨車
3694,臺南市中西區中華西路二段2號前0.0公尺,22.98715009325 ,120.18680707037 ,106年02月24日 14時15分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3695,臺南市善化區東關里中和街,23.13187652976 ,120.29138822370 ,106年02月24日 14時25分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3696,臺南市安南區長溪路一段445號前0.0公尺,23.04052387648 ,120.20491032625 ,106年02月24日 14時48分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
3697,臺南市後壁區台一線道281.5公里處,23.33957530813 ,120.35248134593 ,106年02月24日 14時53分00秒,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車
3698,臺南市仁德區仁德里文華一街,22.96122896047 ,120.24322340159 ,106年02月24日 15時05分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3699,臺南市善化區興農路268號前0.0公尺,23.13174232169 ,120.27462329364 ,106年02月24日 15時10分00秒,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用)
3700,臺南市東山區南99線道7.3公里處,23.26527183320 ,120.44503375659 ,106年02月24日 15時15分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3701,臺南市南區府緯街,22.98385800000 ,120.19564790018 ,106年02月24日 16時18分00秒,死亡0;受傷1,普通輕型-機車;普通重型-機車
3702,臺南市南區興中街,22.97953800000 ,120.20277825000 ,106年02月24日 16時39分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3703,臺南市善化區臺1 310公里200.0公尺處南向外側,23.12542170021 ,120.31873876624 ,106年02月24日 17時15分00秒,死亡0;受傷4,普通重型-機車;電動自行車-慢車;乘客-人;乘客-人
3704,臺南市新市區新和里信義街,23.07412591773 ,120.28973291260 ,106年02月24日 17時20分00秒,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車
3705,臺南市東區東門路,24.12723600000 ,120.69743205630 ,106年02月24日 17時30分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3706,臺南市永康區鹽行里中正北路前0.0公尺,23.04128929616 ,120.23751331443 ,106年02月24日 17時40分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3707,臺南市東區崇明十一街,22.97606269417 ,120.22285235216 ,106年02月24日 17時45分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3708,臺南市佳里區臺19線公路與南24線公路路口,23.16550000000 ,120.17683000000 ,106年02月24日 18時00分00秒,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車
3709,臺南市仁德區中正路2段250號,22.94944954371 ,120.25143677797 ,106年02月24日 18時12分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3710,臺南市北區勝利路,23.00308655986 ,120.21871964902 ,106年02月24日 19時05分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3711,臺南市永康區蔦松里蔦松二街,23.04122999738 ,120.25412253531 ,106年02月24日 19時10分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3712,臺南市安南區海環街,23.04310248727 ,120.18491423033 ,106年02月24日 19時35分00秒,死亡0;受傷1,自用-小客車;普通重型-機車;乘客-人;乘客-人
3713,臺南市安南區台江大道三段,23.06228874755 ,120.15987719491 ,106年02月24日 19時38分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3714,臺南市永康區復華里復華七街,23.01386244235 ,120.24594146853 ,106年02月24日 19時50分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3715,臺南市東區東興路,22.99153273051 ,120.22885255448 ,106年02月24日 20時02分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3716,臺南市東區富農街二段108巷前0.0公尺,22.98738360213 ,120.23612958446 ,106年02月24日 20時18分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3717,臺南市六甲區中華路,23.22172800000 ,120.33366525000 ,106年02月24日 20時40分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3718,臺南市北區海安路三段,23.00251001454 ,120.19952159966 ,106年02月24日 21時14分00秒,死亡0;受傷1,普通重型-機車
3719,臺南市麻豆區寮部里176線與男118線路口,23.19506445581 ,120.28408524569 ,106年02月24日 21時15分00秒,死亡0;受傷3,普通重型-機車;普通重型-機車;乘客-人
3720,臺南市南區樹林街,22.98587000000 ,120.20443000000 ,106年02月24日 22時11分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3721,臺南市南區明興路655巷前0.0公尺,22.93869150000 ,120.18152025000 ,106年02月24日 22時35分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3722,臺南市北區中華北路一段18號前0.0公尺,23.00730191468 ,120.18625110713 ,106年02月24日 22時40分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3723,臺南市東區裕農三街,22.98628812804 ,120.23957700000 ,106年02月24日 22時58分00秒,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人
3724,臺南市永康區永康里中山路,23.02707628285 ,120.25700211829 ,106年02月24日 23時00分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3725,臺南市安南區安昌街,23.06812316606 ,120.21791735379 ,106年02月24日 23時00分00秒,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人
3726,臺南市鹽水區土庫2-17號前,23.32260354169 ,120.27893189746 ,106年02月24日 23時04分00秒,死亡0;受傷1,普通重型-機車
3727,臺南市新營區開元路與南76線路口,23.32247400000 ,120.33772650000 ,106年02月24日 23時07分00秒,死亡0;受傷3,自用-小客車;自用-小客車;乘客-人
3728,臺南市永康區鹽行里鹽平街,23.03308940751 ,120.23677983469 ,106年02月24日 23時08分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3729,臺南市新化區,23.03816000000 ,120.31094000000 ,106年02月25日 00時56分00秒,死亡0;受傷1,自用-小客車;乘客-人
3730,臺南市永康區東橋里中山南路118巷前0.0公尺,23.01307650000 ,120.23003025000 ,106年02月25日 03時20分00秒,死亡0;受傷1,計程車-小客車;普通重型-機車
3731,臺南市北門區臺17線138.1公里北上路段,23.26746000000 ,120.12501000000 ,106年02月25日 06時12分00秒,死亡0;受傷1,自用-小客車
3732,臺南市仁德區仁德三街,22.96838663357 ,120.25146209139 ,106年02月25日 07時20分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3733,臺南市永康區中山北路82號前0.0公尺,23.02674206827 ,120.25915595949 ,106年02月25日 07時20分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3734,臺南市永康區埔園里四維街前0.0公尺,23.03375359171 ,120.25218273002 ,106年02月25日 07時25分00秒,死亡0;受傷1,普通重型-機車;普通輕型-機車
3735,臺南市安南區公學路,23.04698000000 ,120.18477000000 ,106年02月25日 07時34分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3736,臺南市安平區安平路170號前0.0公尺,22.99838940551 ,120.18190939509 ,106年02月25日 07時40分00秒,死亡0;受傷1,普通重型-機車
3737,臺南市新市區南177 1公里北向外側,23.08169920684 ,120.32016691283 ,106年02月25日 07時45分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3738,臺南市永康區甲頂里中央路,23.02319563779 ,120.21595514260 ,106年02月25日 07時55分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3739,臺南市東區光明街,22.99761088145 ,120.22849971186 ,106年02月25日 09時12分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3740,臺南市官田區171縣道西庄159-16號前,23.17531809499 ,120.34218354870 ,106年02月25日 09時20分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3741,臺南市永康區中山南路616巷前0.0公尺,23.01940800000 ,120.24221400000 ,106年02月25日 09時25分00秒,死亡0;受傷1,普通重型-機車;普通重型-機車
3742,臺南市北區公園北路,23.00502849955 ,120.20827412757 ,106年02月25日 10時00分00秒,死亡0;受傷2,普通重型-機車;普通重型-機車
3743,臺南市北區武聖路,23.00753700000 ,120.18790800000 ,106年02月25日 10時00分00秒,死亡0;受傷1,普通重型-機車;普通輕型-機車
3744,臺南市中西區西賢五街43號前0.0公尺,23.00121344685 ,120.17284947640 ,106年02月25日 10時16分00秒,死亡0;受傷1,營業用-大貨車;普通重型-機車
3745,臺南市白河區庄內里光華路,23.35376339844 ,120.42008572472 ,106年02月25日 10時16分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3746,臺南市善化區光文里中山路48號前0.0公尺,23.13334521233 ,120.30509395115 ,106年02月25日 10時16分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3747,臺南市北區公園北路,23.00502849955 ,120.20827412757 ,106年02月25日 10時20分00秒,死亡0;受傷1,自用-小客車;普通重型-機車;普通重型-機車
3748,臺南市北區北安路一段,23.01855105449 ,120.20743593189 ,106年02月25日 10時25分00秒,死亡0;受傷1,自用-小客車;普通重型-機車
3749,臺南市白河區開明街與三民西巷口,23.35014900000 ,120.41808750000 ,106年02月25日 10時27分00秒,死亡0;受傷1,電動自行車-慢車;自用-小客車
3750,臺南市安南區怡安路,23.04698000000 ,120.18477000000 ,106年02月25日 10時40分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
3751,臺南市南區金華路一段,22.96422266703 ,120.18969514941 ,106年02月25日 11時09分00秒,死亡0;受傷1,普通重型-機車;自用-小客車
