Id,Address,Latitude,Longitude,Time
127,臺南市永康區六合里新興街34巷,23.01160338267 ,120.22970940081 ,106/07/03 02:13
128,臺南市永康區小東路657號前,22.99857645658 ,120.23893847155 ,106/07/26 21:30
129,臺南市永康區勝利里中華一路203巷12號,23.00374505893 ,120.23355850318 ,106/07/22 07:00
130,臺南市永康區光復里復興路128巷1弄2號前,22.99905347822 ,120.24600750000 ,106/07/06 07:20
131,臺南市永康區立興街134號,23.00186593035 ,120.26290149097 ,106/07/21 12:00
132,臺南市永康區三民街112巷19號車庫,23.05307238995 ,120.24757224785 ,106/07/31 10:30
133,臺南市永康區鹽行路與仁愛街口,23.04144000000 ,120.23719650000 ,106/07/24 21:30
134,臺南市新化區唪口里大德路154號之1,23.04414729226 ,120.29768387607 ,106/07/07 07:00
135,臺南市柳營區果毅里10鄰果毅後129號,23.24882000000 ,120.37479000000 ,106/04/30 17:00
136,臺南市新營區延平里忠義街28號(濟安宮),23.30226261784 ,120.31096556674 ,106/07/21 08:00
137,臺南市白河區河東里61-4號,23.34414341218 ,120.43205088679 ,106/07/07 04:00
138,臺南市白河區虎山里木屐寮1-23號之檳榔攤,23.35058000000 ,120.46049000000 ,106/07/07 08:30
139,臺南市後壁區福安里10鄰下寮102號之31,23.32899524893 ,120.35500628564 ,106/07/14 23:37
140,臺南市後壁區後壁火車站旁停車站,23.36583000000 ,120.36179000000 ,106/07/13 06:55
141,臺南市六甲區龍湖里珊瑚路307號,23.21653449709 ,120.36416886958 ,106/07/17 17:30
142,臺南市東區立德四路38號,22.97570879878 ,120.21597330031 ,106/08/26 00:30
143,臺南市東區莊敬里中華東路一段66號,22.99630818512 ,120.23436687524 ,106/08/18 07:50
144,臺南市東區東安路136號,22.99415055315 ,120.22677857467 ,106/08/14 08:35
145,臺南市東區中華東路一段366號對面停車場,22.99122042937 ,120.23378986023 ,106/08/13 06:00
146,臺南市東區崇明里中華東路三段377巷16號對面巴克禮公園路邊停車格,22.97271030031 ,120.22164788926 ,106/08/30 07:30
147,臺南市東區德東街224號旁無名巷內圍牆邊,22.96173853621 ,120.23348883528 ,106/08/16 01:00
148,臺南市東區崇明里17鄰中華東路三段357巷149號,22.97179684708 ,120.22512367514 ,106/08/10 07:15
149,臺南市台南市東區崇善12街21號旁騎樓,22.96926910436 ,120.23158909063 ,106/08/04 17:40
150,臺南市東區富農街1段218巷37弄13號對面,22.98287099585 ,120.23602817583 ,106/08/24 11:30
151,臺南市東區復興里5鄰富農街一段218巷19號,22.98256742715 ,120.23561571135 ,106/08/16 06:30
152,臺南市東區裕忠路456號前,22.98033000000 ,120.24167763099 ,106/08/05 18:27
153,臺南市東區東寧路294號,22.99039052372 ,120.22675799333 ,106/08/31 12:00
154,臺南市東區裕農路291巷23號,22.98744519678 ,120.22815810116 ,106/08/14 20:30
155,臺南市東區光華街213號,22.98659857868 ,120.21545981848 ,106/08/13 00:00
156,臺南市東區大同路一段175巷143弄10號旁,22.98235001304 ,120.21386744740 ,106/08/05 07:30
157,臺南市東區東寧路69號旁空地,22.99185821372 ,120.22217607078 ,106/08/29 13:03
158,臺南市東區前鋒路61號前,22.99072637247 ,120.21277722203 ,106/08/12 06:40
159,臺南市中西區海安路二段290號前,22.99855995614 ,120.19799778464 ,106/08/19 02:30
160,臺南市中西區文賢路79號,23.00091778796 ,120.19433934442 ,106/08/12 10:00
161,臺南市中西區保安路185巷與大仁街口,22.99072500000 ,120.19203000000 ,106/08/22 22:00
162,臺南市中西區民權路二段61號,22.99436691006 ,120.20525645906 ,106/08/27 04:00
163,臺南市中西區永福路2段3號,22.99016044102 ,120.20042868830 ,106/08/23 16:00
164,臺南市中西區北門路一段125號騎樓,22.99495548182 ,120.21180822924 ,106/08/27 10:50
165,臺南市中西區北門路一段109號前,22.99334473328 ,120.21168982027 ,106/08/25 16:30
166,臺南市中西區城隍街21號,22.98967616986 ,120.20800381626 ,106/08/16 09:00
